species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,base_openness,base_conscientiousness,base_extraversion,base_agreeableness,base_neuroticism,refined_openness,refined_conscientiousness,refined_extraversion,refined_agreeableness,refined_neuroticism,motivation_academic_drive,motivation_values_based_motivation,motivation_career_focus,motivation_cultural_experience,motivation_personal_growth,motivation_social_connection,motivation_intellectual_curiosity,motivation_practical_skills,academic_year,student_id
Dwarf,bismuth,male,Marn,Spiralhex,Marn Spiralhex,18,vocational,8,autistic_spectrum,0.8860736103783411,0.5398010543059039,0.6909923106076185,0.5893872286875077,0.4547791393261298,0.936073610378341,0.6898010543059038,0.5409923106076184,0.5893872286875077,0.6047791393261298,0.9570251460165026,0.643680629406568,0.5704191717521429,0.894075495079864,0.8828365460255424,0.7713028097424032,0.9510570151263384,0.7183455178991285,1046-47,462
Dwarf,bismuth,male,Marn,Gildspark,Marn Gildspark,18,academic,3,no_known_disabilities,0.9178402688634534,0.6701128067042796,0.5655645384561689,0.6876490511350113,0.5176404487308326,1.0,0.7201128067042796,0.6655645384561689,0.6876490511350113,0.5676404487308326,0.9477376687732888,0.5252567025970503,0.48094983142063996,0.9097393459897836,0.8672221071796271,0.7513771669536744,0.9619225755740182,0.4371916968069694,1046-47,463
Elf,holly,male,Ollir,Dewscroll,Ollir Dewscroll,18,academic,8,"autistic_spectrum,blind_or_visually_impaired",0.8928693770102923,0.8220389890218271,0.317292808679218,0.8811786134333521,0.47588035295798037,1.0,0.95,0.16729280867921797,0.8811786134333521,0.6258803529579804,0.7905373251859197,0.8625573905993618,0.5249274916630401,0.7310934198537127,0.8788410963681386,0.7503676355138686,0.8262671634244568,0.774557060894309,1046-47,464
Dwarf,slate,male,Fenn,Steelmark,Fenn Steelmark,18,academic,6,specific_learning_disability,0.41477332042248677,0.7340963482334192,0.22472133037521336,0.6529329869729208,0.40318222701109585,0.6147733204224868,0.6840963482334191,0.32472133037521334,0.6529329869729208,0.5531822270110959,0.6150676700177308,0.4193147429728894,0.8622223113103922,0.5852597792504273,0.7081447912674533,0.35190312217654873,0.5870006713270078,0.8883985658386848,1046-47,465
Elf,holly,male,Elarion,Rootchronicler,Elarion Rootchronicler,18,vocational,6,no_known_disabilities,0.8760813592804616,0.8068734679985801,0.4095151962316592,0.8406663956913906,0.4588448647138182,0.9760813592804616,0.85687346799858,0.5095151962316592,0.8406663956913906,0.5088448647138182,0.8740858512112069,0.8846563595017611,0.5481400960059206,0.7282017672035913,0.8441716347981284,0.6720889976020408,0.8120306551218738,0.7416133149991506,1046-47,466
Dwarf,sandstone,neuter,Remi,Rivermason,Remi Rivermason,18,academic,4,deaf_or_hearing_impaired,0.6206798106372267,0.7593430710853485,0.6856343361599596,0.7845153496585695,0.4937336509234407,0.8206798106372266,0.8093430710853484,0.7856343361599596,0.7845153496585695,0.5437336509234407,0.6243590332728824,0.7160760043820296,0.5872497517538735,0.8595906625731496,0.6796528135127193,0.9262947445987985,0.7322419717401558,0.5891829303328877,1046-47,467
Dwarf,slate,female,Thernis,Planeforge,Thernis Planeforge,18,no_qualifications,5,no_known_disabilities,0.45086739831104067,0.9043691098262301,0.3106653867122017,0.48814060864465225,0.6484375575570702,0.5008673983110407,0.85436910982623,0.41066538671220165,0.48814060864465225,0.7484375575570703,0.7172469467387366,0.4622887012356126,0.801937950909531,0.512414919874971,0.7167780386299657,0.5355887358760031,0.7561518082185991,0.8470276699226996,1046-47,468
Dwarf,sandstone,male,Drek,Pathstitch,Drek Pathstitch,18,vocational,3,physical_disability,0.7222306958298431,0.6170114832962915,0.8429261152306992,0.7222795001496544,0.20793635164412727,0.8222306958298431,0.6670114832962915,0.9429261152306991,0.7222795001496544,0.35793635164412724,0.7340392753050526,0.7152626893462931,0.525652427952764,0.7657589650842088,0.707088182505555,0.8370569552766025,0.7540471940256437,0.5186480047457283,1046-47,469
Elf,yew,neuter,Saenil,Deeppledge,Saenil Deeppledge,18,academic,7,no_known_disabilities,0.7392696657603566,0.877456768729969,0.5582308254787685,0.454365927400134,0.3262438817252784,0.8892696657603565,0.927456768729969,0.6082308254787684,0.454365927400134,0.4762438817252784,0.771472434496921,0.6441800191735186,0.7258418251897566,0.786953126915606,0.737154673715201,0.6028745217586624,0.6593133479321497,0.5615621541434135,1046-47,470
Dwarf,bismuth,neuter,Vexel,Thoughtcoil,Vexel Thoughtcoil,18,academic,5,no_known_disabilities,0.9361588014694013,0.5581674254801188,0.5658246915670712,0.7394139748510462,0.4641138924557737,1.0,0.6081674254801187,0.6658246915670711,0.7394139748510462,0.5141138924557738,0.9235128368958383,0.806619749582673,0.5248852940211094,0.7995685830279897,0.8601825279895772,0.5498054052140628,0.8933276684997448,0.4731831591269552,1046-47,471
Dwarf,malachite,female,Stenna,Ironloop,Stenna Ironloop,18,academic,5,no_known_disabilities,0.8125076808115983,0.8650966100678359,0.4342884043427151,0.6873236644126939,0.23885798297010571,1.0,0.9150966100678358,0.5342884043427151,0.6873236644126939,0.28885798297010573,0.7955101572310226,0.8716476363198128,0.6950821846074028,0.7134874604195673,0.8592619142758599,0.7439567332356083,0.9499849653666353,0.9068033607310834,1046-47,472
Dwarf,bismuth,male,Marn,Inkspill,Marn Inkspill,18,academic,7,no_known_disabilities,0.8485908680241074,0.5826191447754545,0.7628669879394923,0.765133237462576,0.43254950352113153,0.9985908680241073,0.6326191447754544,0.8128669879394922,0.765133237462576,0.5825495035211316,0.9541415294014097,0.7692870747723024,0.652818635158931,0.8045411990545704,0.7785182850885976,0.5390955637390896,0.8854153131402127,0.6455190619918428,1046-47,473
Dwarf,sandstone,female,Mara,Wayweaver,Mara Wayweaver,18,academic,6,adhd,0.6734435193852406,0.6129111881894803,0.6903261541395641,0.6328874958990006,0.3469682426392475,0.9734435193852405,0.5129111881894802,0.8903261541395641,0.6328874958990006,0.4969682426392475,0.7757356635763164,0.67742169483447,0.664651123862559,0.7687556858978415,0.6480736924954593,0.8909749474817499,0.7996338683639483,0.7379842751746363,1046-47,474
Elf,holly,female,Vanya,Dewscroll,Vanya Dewscroll,18,academic,6,no_known_disabilities,0.8046687802729752,0.8326157500102038,0.32495810305545214,0.6855790985824598,0.4561116649322904,1.0,0.8826157500102038,0.4249581030554521,0.6855790985824598,0.5061116649322904,0.9268941854931082,0.738434465648418,0.6900976177479774,0.6463098515357738,0.9264562190090767,0.5964397567464077,0.9015624063784232,0.6467688183910962,1046-47,475
Elf,yew,female,Virella,Crownbark,Virella Crownbark,18,vocational,7,no_known_disabilities,0.7766361307883654,0.7127435089479153,0.5437975833314546,0.5169103292552387,0.4179739394376113,0.8266361307883653,0.7627435089479152,0.5937975833314546,0.5169103292552387,0.5679739394376113,0.7205908701136381,0.7575320558733006,0.8413314402718233,0.5555365993807534,0.6517963303626049,0.5207548415552354,0.7240268783201005,0.774030381196481,1046-47,476
Dwarf,flint,neuter,Doni,Pickface,Doni Pickface,18,vocational,7,mental_health_disability,0.4800411346276754,0.6351124448065331,0.5048176468040341,0.33210320178132624,0.3877789330871828,0.43004113462767546,0.585112444806533,0.35481764680403405,0.33210320178132624,0.8177789330871829,0.6013338146010808,0.49316926600977357,0.9032843977362494,0.41543068630892976,0.6977966538962858,0.5613326256028404,0.5105984473348556,0.9054013722007941,1046-47,477
Dwarf,flint,female,Erla,Tunnelbrace,Erla Tunnelbrace,18,no_qualifications,4,adhd,0.6395839047770353,0.73756463144382,0.5599462761024092,0.5433048330787967,0.347154741482512,0.7895839047770352,0.5375646314438199,0.7599462761024092,0.5433048330787967,0.547154741482512,0.4377946136018127,0.5203554848882328,0.78436751569476,0.6565616680328856,0.6408013872386652,0.7298973878574329,0.6428460351455614,0.9440578053539177,1046-47,478
Dwarf,flint,female,Tilda,Rubbletoe,Tilda Rubbletoe,18,no_qualifications,3,mental_health_disability,0.5723926211865517,0.6250990230153549,0.5819937075961159,0.38931595441755507,0.4682229588046251,0.5223926211865517,0.47509902301535495,0.48199370759611593,0.38931595441755507,0.8482229588046253,0.5072025511127989,0.5025749808335666,0.7755152231799237,0.617916138477141,0.7342950191912861,0.5431442565734427,0.5354869838124053,0.8240393841156228,1046-47,479
Elf,holly,neuter,Arlin,Glyphpetal,Arlin Glyphpetal,18,academic,6,no_known_disabilities,0.8552718966452999,0.8146169025364309,0.3071987837400219,0.7483758753607938,0.3253630006140369,1.0,0.8646169025364309,0.40719878374002194,0.7483758753607938,0.3753630006140369,0.7700374704702123,0.7267708408741158,0.5328941355509745,0.6900342267524748,0.7566571098526914,0.6912886205026293,0.8128180910467157,0.5906065926740829,1046-47,480
Elf,holly,male,Emroth,Inkweaver,Emroth Inkweaver,18,academic,8,no_known_disabilities,0.8801601119553959,0.7093379087039532,0.4500793522432386,0.8563268880982855,0.47639227451110455,1.0,0.7593379087039531,0.5000793522432386,0.8563268880982855,0.6263922745111046,0.7751869356665524,0.9222356634359127,0.6641097221554146,0.807943853675265,0.7709516519076997,0.7672699102274583,0.8316386163634837,0.6047806987341119,1046-47,481
Dwarf,bismuth,male,Marn,Thoughtcoil,Marn Thoughtcoil,18,academic,7,autistic_spectrum,0.8357183107141625,0.5271573682507815,0.504388561761521,0.763796497779518,0.4463716454424303,0.9857183107141624,0.6771573682507814,0.354388561761521,0.763796497779518,0.5963716454424304,0.9061164935176602,0.5690117377277265,0.4866753506387958,0.85054085268007,0.79607643944103,0.6891771773964142,0.9222955264103446,0.6493124579014854,1046-47,482
Elf,holly,female,Lirien,Dewscroll,Lirien Dewscroll,18,academic,8,communication_difficulties,0.8430909412000412,0.8899696760096975,0.44532764125031965,0.7613312333383828,0.31786324140074884,0.9930909412000412,0.9399696760096974,0.3453276412503197,0.7613312333383828,0.5678632414007488,0.9151218808361452,0.8195538617966923,0.6889932984734629,0.6770994400735604,0.781142601015967,0.7160270378962627,0.9233376952303516,0.8117248208617815,1046-47,483
Elf,rowan,female,Veira,Gladeweaver,Veira Gladeweaver,18,academic,3,"specific_learning_disability,deaf_or_hearing_impaired,wheelchair_user",0.8860465268078983,0.6595945399715002,0.782553702757604,0.7983701376471565,0.48944693764167435,1.0,0.6095945399715001,0.882553702757604,0.7983701376471565,0.6394469376416744,0.8153691372314017,0.8058282387941973,0.5144117327740197,0.919396325142314,0.8282872040445711,0.9867435939670014,0.7915771743838751,0.5743933386081799,1046-47,484
Elf,baobab,neuter,Vaedriel,Goldmantle,Vaedriel Goldmantle,18,academic,7,no_known_disabilities,0.7089127549611698,0.8165664690411727,0.5323446475140405,0.5427055626800092,0.351600596293143,0.8589127549611697,0.8665664690411726,0.5823446475140406,0.5427055626800092,0.501600596293143,0.8157457096574589,0.5113644733363342,0.947806425707267,0.5120008128484501,0.7637590281963982,0.5926744095185411,0.6662325985968967,0.5500467420318793,1046-47,485
Elf,baobab,male,Taelon,Myrrowane,Taelon Myrrowane,18,vocational,7,physical_disability,0.7523082913272235,0.9142719645313795,0.5062014829543728,0.5990179203173199,0.3303508081157913,0.8023082913272235,0.95,0.5562014829543729,0.5990179203173199,0.5803508081157913,0.8201867850890651,0.5451151992392635,0.862236079024673,0.4483195666395022,0.7859244971157594,0.41958340859254967,0.741569963296893,0.49457511446479013,1046-47,486
Dwarf,slate,neuter,Seln,Planeforge,Seln Planeforge,18,academic,6,no_known_disabilities,0.6613042862181246,0.8613726347915882,0.4838521114389036,0.48440157581369103,0.5785958637348685,0.8613042862181246,0.9113726347915881,0.5838521114389036,0.48440157581369103,0.6285958637348685,0.7807406952514484,0.4123748027670976,0.6681310924170626,0.4597111471272921,0.6051079776854806,0.40975563887640926,0.835582849989552,0.9649494291152304,1046-47,487
Elf,palm,female,Ilara,Coralshade,Ilara Coralshade,18,no_qualifications,3,no_known_disabilities,0.8490350733924368,0.6038655586855555,0.7590429956207193,0.7130981487631365,0.4520135291798395,0.8990350733924367,0.5538655586855554,0.8590429956207193,0.7130981487631365,0.5520135291798396,0.6409441554088277,0.7597920224537414,0.670925557453662,1.0,0.8356438437173136,0.8515058442212932,0.7969624406837783,0.7145289610162753,1046-47,488
Dwarf,slate,neuter,Mern,Planeforge,Mern Planeforge,18,vocational,1,no_known_disabilities,0.48925405153413337,0.8461265089958285,0.331892696157454,0.49065730807841557,0.4201555589571704,0.6892540515341333,0.8961265089958285,0.5318926961574539,0.49065730807841557,0.3701555589571704,0.8223500024595718,0.6982619142997727,0.7044599191445614,0.49313105940900104,0.6541408008130576,0.4723345137882967,0.5661612923103674,0.9680350867889741,1046-47,489
Elf,yew,female,Faereth,Thorncounsel,Faereth Thorncounsel,18,no_qualifications,8,no_known_disabilities,0.5936695518862206,0.9273846424783472,0.601303742453461,0.49370559755227217,0.4678206347694722,0.5936695518862206,0.8773846424783471,0.6513037424534609,0.49370559755227217,0.6678206347694723,0.8250277488101861,0.6572603986161011,0.8567260484741103,0.6183654185321348,0.8029178198632464,0.5455815317364068,0.7089163185798973,0.6661528018304571,1046-47,490
Dwarf,sandstone,female,Selka,Wayweaver,Selka Wayweaver,18,no_qualifications,1,physical_disability,0.841367614340589,0.7580050258728637,0.7078910229537008,0.6974659819443656,0.35511450640704,0.991367614340589,0.7080050258728636,0.9078910229537007,0.6974659819443656,0.45511450640704,0.7411346859268928,0.7199507125975616,0.6312725462858841,0.8300860310530824,0.6892088222347489,0.8493031429769836,0.7371805560282593,0.6378344666174663,1046-47,491
Elf,ash,female,Emberyn,Emberthorn,Emberyn Emberthorn,18,academic,3,mental_health_disability,0.6290676483492504,0.5707702600094865,0.515492539166827,0.6988726295851062,0.6209671608909533,0.7290676483492504,0.5207702600094865,0.41549253916682705,0.6988726295851062,0.9709671608909534,0.8804083555229945,0.7456849404033811,0.7590080946975438,0.653008395276341,0.8547006283736212,0.6511596599666997,0.6758730225077771,0.6925755470672257,1046-47,492
Dwarf,bismuth,male,Dremel,Colorpulse,Dremel Colorpulse,18,academic,4,no_known_disabilities,0.8970162441622899,0.6978361054790758,0.686777269382757,0.5107324072142023,0.4051881927301248,1.0,0.7478361054790758,0.7867772693827569,0.5107324072142023,0.4551881927301248,0.9134429222552559,0.5891316269718051,0.45719634036979584,0.8380542022367654,0.8330395278283819,0.7172830269656572,0.9871793145455295,0.4356390498077851,1046-47,493
Dwarf,flint,male,Jarn,Quarryhook,Jarn Quarryhook,18,vocational,7,adhd,0.47272477376345917,0.7783495097249276,0.7651571790799878,0.5732033219754914,0.5876353814175093,0.6227247737634591,0.6783495097249275,0.9151571790799877,0.5732033219754914,0.8376353814175093,0.5807387039767964,0.6223708965323212,0.6093451939725061,0.6525619438564415,0.737787589819891,0.76560809931403,0.5157786773594859,0.8961783719691686,1046-47,494
Dwarf,malachite,male,Dorek,Brighthaft,Dorek Brighthaft,18,academic,5,physical_disability,0.8266497206090362,0.7023765506045263,0.6877025330826179,0.7545766092337731,0.49490492921184454,1.0,0.7523765506045262,0.7877025330826178,0.7545766092337731,0.6449049292118446,0.8764966398325313,0.8874545451335438,0.5966653540905184,0.6820416263711142,0.7903881729023965,0.6597053139338444,0.8463375537323077,0.9046259862030651,1046-47,495
Elf,holly,male,Halion,Inkweaver,Halion Inkweaver,18,academic,7,physical_disability,0.8619477862148479,0.7513846176738715,0.31223198230241145,0.8016814522902578,0.40354723924079405,1.0,0.8013846176738715,0.3622319823024115,0.8016814522902578,0.653547239240794,0.9060037615705518,0.9093550444874062,0.5628070071699531,0.6829599748320443,0.8492470347739902,0.7662786036557796,0.8144710186812353,0.7257428463691266,1046-47,496
Elf,baobab,male,Daevor,Vaultblossom,Daevor Vaultblossom,18,academic,6,no_known_disabilities,0.6833992259908559,0.9092847817449906,0.5034948537087635,0.500984754300924,0.2773392986492378,0.8833992259908559,0.95,0.6034948537087634,0.500984754300924,0.3273392986492378,0.7858199368794901,0.6366381763852598,0.8814211575428808,0.5224854001652594,0.6893034473279619,0.4417162253501489,0.7768553984784667,0.4636377571944626,1046-47,497
Elf,baobab,male,Vaeren,Goldmantle,Vaeren Goldmantle,18,academic,5,no_known_disabilities,0.7540102170051204,0.8237091950437474,0.40649253838247074,0.535467418399155,0.2224389943990818,0.9540102170051203,0.8737091950437473,0.5064925383824708,0.535467418399155,0.2724389943990818,0.7058654307515405,0.6170345920928101,0.8614307013887842,0.5213232718616279,0.8085253759085894,0.43649122375045224,0.6618413395968988,0.5030424765309786,1046-47,498
Dwarf,alabaster,female,Sylra,Bloomjoint,Sylra Bloomjoint,18,no_qualifications,1,no_known_disabilities,0.6295302614595674,0.6146767743969214,0.3942735472420577,0.8898828755692187,0.5531126219886586,0.7795302614595673,0.5646767743969213,0.5942735472420577,0.8898828755692187,0.5531126219886587,0.6919039099213665,0.7867934149176556,0.5139382485236297,0.7102988675493725,0.6981036690958278,0.6524066414390521,0.6512455759242831,0.6703977588125617,1046-47,499
Dwarf,granite,male,Drogar,Strongmark,Drogar Strongmark,18,academic,7,no_known_disabilities,0.4009248136343897,0.8227163774862197,0.6035751695709969,0.4692025140348439,0.49117788780936256,0.5509248136343897,0.8727163774862197,0.6535751695709968,0.4692025140348439,0.6411778878093626,0.467868183148658,0.6647810536749227,0.8807629062584521,0.5947148867281093,0.7016414700959521,0.5785142377226966,0.5941771585600832,0.6480776054882078,1047-48,500
Dwarf,malachite,male,Kendrak,Grindsoul,Kendrak Grindsoul,18,academic,3,no_known_disabilities,0.8232752883109586,0.7852551348982615,0.535300858517899,0.6574911279673348,0.45776987616715936,1.0,0.8352551348982614,0.635300858517899,0.6574911279673348,0.5077698761671594,0.8091886744290918,0.8491721312484317,0.5944680921036859,0.7386411305439996,0.852698833994975,0.6431245056815938,0.9140571726002391,0.880957289673641,1047-48,501
